2017-07-22	(10:43:00)
2017-07-22	(10:48:00)
2017-07-22	(10:53:00)
2017-07-22	(10:58:00)
2017-07-22	(11:03:00)
2017-07-22	(11:13:00)
2017-07-22	(11:18:00)
2017-07-22	(11:23:00)
2017-07-22	(11:28:00)
2017-07-22	(11:33:00)
2017-07-22	(11:38:00)
2017-07-22	(11:43:00)
2017-07-22	(11:48:00)
2017-07-22	(13:43:00)
2017-07-22	(15:38:00)
2017-07-22	(15:43:00)
2017-07-22	(15:48:00)
2017-07-22	(21:33:00)
2017-07-22	(21:38:00)
2017-07-22	(21:43:00)
2017-07-22	(21:48:00)
2017-07-22	(21:53:00)
2017-07-22	(21:58:00)
