2017-07-15	(17:28:00)
2017-07-15	(17:43:00)
2017-07-15	(18:08:00)
2017-07-15	(18:13:00)
2017-07-15	(18:18:00)
2017-07-15	(18:23:00)
2017-07-15	(19:43:00)
2017-07-15	(19:53:00)
2017-07-15	(19:58:00)
2017-07-15	(20:03:00)
2017-07-15	(20:08:00)
2017-07-15	(20:13:00)
2017-07-15	(20:18:00)
2017-07-15	(20:23:00)
2017-07-15	(20:28:00)
2017-07-15	(20:33:00)
2017-07-15	(20:38:00)
2017-07-15	(20:43:00)
2017-07-15	(20:48:00)
2017-07-15	(20:53:00)
2017-07-15	(21:18:00)
2017-07-15	(21:23:00)
2017-07-15	(21:28:00)
2017-07-15	(21:33:00)
2017-07-15	(21:38:00)
